activity_id,account_id,activity_date,activity_type,performed_by,source_system,outcome_code,next_follow_up_date,minutes_spent,duplicate_check_flag
ACT-02562,ACC-10855,2026-02-02,email_sent,agent_48,phone,next_action_unclear,2026-02-07,7,N
ACT-02563,ACC-10855,2026-01-26,email_sent,agent_47,spreadsheet,viewed_status,2026-01-31,4,N
ACT-02564,ACC-10855,2026-01-26,manual_plan_note,agent_05,spreadsheet,awaiting_review,2026-01-31,5,N
ACT-02565,ACC-10856,2026-02-03,email_sent,agent_18,email,viewed_status,2026-02-07,4,N
ACT-02566,ACC-10856,2026-02-12,call_attempt,agent_38,phone,awaiting_review,,12,N
ACT-02567,ACC-10857,05/01/2026,call_attempt,agent_47,email,next_action_unclear,2026-01-09,12,N
ACT-02568,ACC-10857,2026-01-05,escalation,agent_42,email,promise_to_pay,2026-01-12,7,N
ACT-02569,ACC-10857,2026-01-15,manual_plan_note,agent_51,spreadsheet,viewed_status,2026-01-19,8,N
ACT-02570,ACC-10857,2026-01-02,manual_plan_note,agent_12,legacy_db,awaiting_review,2026-01-07,6,N
ACT-02571,ACC-10857,03/01/2026,call_attempt,agent_55,phone,promise_to_pay,2026-01-06,13,N
ACT-02572,ACC-10858,2026-01-18,email_sent,agent_16,legacy_db,next_action_unclear,2026-01-25,7,N
ACT-02573,ACC-10858,2026-01-30,status_check,agent_13,email,next_action_unclear,,3,Y
ACT-02574,ACC-10858,2026-02-01,sms_reminder,agent_12,spreadsheet,updated_row,2026-02-01,3,N
ACT-02575,ACC-10858,2026-01-31,status_check,agent_46,legacy_db,no_reply,2026-02-04,6,N
ACT-02576,ACC-10859,2026-02-15,status_check,agent_09,phone,sent_to_specialist,2026-02-21,5,N
ACT-02577,ACC-10859,2026-02-14,call_attempt,agent_56,phone,no_reply,2026-02-18,13,N
ACT-02578,ACC-10859,2026-02-13,manual_plan_note,agent_36,legacy_db,awaiting_review,,5,N
ACT-02579,ACC-10860,2026-01-16,manual_plan_note,agent_14,legacy_db,awaiting_review,2026-01-19,5,N
ACT-02580,ACC-10860,2026-01-28,manual_plan_note,agent_40,spreadsheet,promise_to_pay,2026-02-02,8,N
ACT-02581,ACC-10860,30/01/2026,email_sent,agent_53,phone,next_action_unclear,2026-02-03,6,N
ACT-02582,ACC-10861,2026-02-06,call_attempt,agent_07,spreadsheet,viewed_status,2026-02-11,13,N
ACT-02583,ACC-10861,2026-02-06,email_sent,agent_57,legacy_db,awaiting_review,2026-02-09,5,N
ACT-02584,ACC-10861,2026-02-18,status_check,agent_28,spreadsheet,updated_row,2026-02-20,5,N
ACT-02585,ACC-10862,2026-02-01,status_check,agent_11,phone,next_action_unclear,2026-02-01,4,Y
ACT-02586,ACC-10862,2026-02-06,escalation,agent_16,email,next_action_unclear,2026-02-09,9,N
ACT-02587,ACC-10862,2026-02-02,escalation,agent_40,email,viewed_status,2026-02-06,6,N
ACT-02588,ACC-10862,2026-02-07,spreadsheet_reconcile,agent_35,phone,no_reply,2026-02-11,9,N
ACT-02589,ACC-10863,2026-01-29,manual_plan_note,agent_53,phone,sent_to_specialist,2026-01-31,8,N
ACT-02590,ACC-10863,2026-01-27,email_sent,agent_57,email,viewed_status,2026-02-03,6,N
ACT-02591,ACC-10863,2026-01-31,status_check,agent_33,phone,updated_row,2026-01-31,5,N
ACT-02592,ACC-10863,2026-01-26,escalation,agent_29,legacy_db,sent_to_specialist,2026-01-27,7,N
ACT-02593,ACC-10863,2026-01-26,spreadsheet_reconcile,agent_10,phone,sent_to_specialist,2026-01-30,12,Y
ACT-02594,ACC-10864,2026-02-12,escalation,agent_15,phone,updated_row,2026-02-12,10,N
ACT-02595,ACC-10864,2026-02-22,call_attempt,agent_37,spreadsheet,awaiting_review,2026-02-23,11,N
ACT-02596,ACC-10864,2026-02-05,status_check,agent_09,email,next_action_unclear,2026-02-08,5,Y
ACT-02597,ACC-10865,2026-02-20,email_sent,agent_27,spreadsheet,no_reply,2026-02-26,7,N
ACT-02598,ACC-10865,2026-02-07,escalation,agent_36,phone,next_action_unclear,2026-02-12,8,N
ACT-02599,ACC-10865,2026-02-09,manual_plan_note,agent_22,phone,next_action_unclear,2026-02-16,5,N
ACT-02600,ACC-10866,2026-01-17,escalation,agent_28,spreadsheet,no_reply,2026-01-18,10,N
ACT-02601,ACC-10866,2026-01-17,manual_plan_note,agent_32,legacy_db,promise_to_pay,2026-01-23,10,N
ACT-02602,ACC-10866,2026-01-20,spreadsheet_reconcile,agent_49,spreadsheet,sent_to_specialist,2026-01-24,6,Y
ACT-02603,ACC-10866,2026-01-17,sms_reminder,agent_11,email,no_reply,,3,N
ACT-02604,ACC-10867,2026-01-12,sms_reminder,agent_09,legacy_db,sent_to_specialist,,3,N
ACT-02605,ACC-10867,2026-01-21,email_sent,agent_51,email,awaiting_review,2026-01-21,6,N
ACT-02606,ACC-10867,11/01/2026,email_sent,agent_27,phone,sent_to_specialist,2026-01-13,5,N
ACT-02607,ACC-10867,2026-01-21,spreadsheet_reconcile,agent_53,phone,no_reply,2026-01-23,10,N
ACT-02608,ACC-10867,2026-01-10,call_attempt,agent_44,legacy_db,promise_to_pay,2026-01-15,8,N
ACT-02609,ACC-10868,2026-01-25,sms_reminder,agent_54,legacy_db,viewed_status,2026-01-30,2,N
ACT-02610,ACC-10868,2026-01-17,status_check,agent_16,phone,no_reply,,3,Y
ACT-02611,ACC-10868,2026-02-05,sms_reminder,agent_01,email,viewed_status,,3,N
ACT-02612,ACC-10869,2026-01-19,sms_reminder,agent_57,legacy_db,viewed_status,2026-01-21,4,N
ACT-02613,ACC-10869,09/01/2026,email_sent,agent_51,spreadsheet,sent_to_specialist,2026-01-14,6,N
ACT-02614,ACC-10869,2026-01-11,manual_plan_note,agent_28,spreadsheet,promise_to_pay,,7,N
ACT-02615,ACC-10869,2026-01-26,call_attempt,agent_47,phone,next_action_unclear,2026-01-31,8,N
ACT-02616,ACC-10870,2026-01-25,escalation,agent_52,legacy_db,awaiting_review,2026-01-30,11,N
ACT-02617,ACC-10870,2026-01-22,spreadsheet_reconcile,agent_38,phone,no_reply,2026-01-25,6,Y
ACT-02618,ACC-10870,2026-01-09,spreadsheet_reconcile,agent_39,phone,awaiting_review,2026-01-11,11,Y
ACT-02619,ACC-10870,2026-01-12,status_check,agent_58,legacy_db,promise_to_pay,2026-01-18,5,Y
ACT-02620,ACC-10870,2026-01-16,manual_plan_note,agent_04,spreadsheet,sent_to_specialist,2026-01-17,10,N
ACT-02621,ACC-10871,2026-02-11,email_sent,agent_44,email,no_reply,2026-02-15,5,N
ACT-02622,ACC-10871,27/02/2026,call_attempt,agent_23,spreadsheet,sent_to_specialist,2026-03-06,13,N
ACT-02623,ACC-10871,2026-02-07,email_sent,agent_34,spreadsheet,left_message,2026-02-09,5,N
ACT-02624,ACC-10872,2026-02-17,escalation,agent_02,email,sent_to_specialist,2026-02-18,11,N
ACT-02625,ACC-10872,2026-02-24,manual_plan_note,agent_04,legacy_db,updated_row,2026-02-28,5,N
ACT-02626,ACC-10872,2026-02-20,escalation,agent_32,phone,left_message,2026-02-22,8,N
ACT-02627,ACC-10873,2026-02-03,call_attempt,agent_41,legacy_db,promise_to_pay,2026-02-04,12,N
ACT-02628,ACC-10873,2026-02-02,sms_reminder,agent_46,email,no_reply,2026-02-06,3,N
ACT-02629,ACC-10874,2026-02-05,status_check,agent_01,spreadsheet,updated_row,2026-02-09,6,Y
ACT-02630,ACC-10875,2026-02-19,call_attempt,agent_45,spreadsheet,viewed_status,2026-02-19,9,N
ACT-02631,ACC-10875,2026-02-18,escalation,agent_17,spreadsheet,updated_row,2026-02-20,6,N
ACT-02632,ACC-10875,2026-02-07,manual_plan_note,agent_47,phone,sent_to_specialist,2026-02-14,8,N
ACT-02633,ACC-10875,2026-02-14,email_sent,agent_11,spreadsheet,promise_to_pay,,7,N
ACT-02634,ACC-10876,2026-01-21,status_check,agent_18,legacy_db,awaiting_review,2026-01-24,3,Y
ACT-02635,ACC-10876,2026-01-17,sms_reminder,agent_26,spreadsheet,sent_to_specialist,2026-01-24,4,N
ACT-02636,ACC-10876,2026-01-23,email_sent,agent_43,email,sent_to_specialist,2026-01-29,7,N
ACT-02637,ACC-10877,24/01/2026,escalation,agent_10,legacy_db,viewed_status,2026-01-28,7,N
ACT-02638,ACC-10877,2026-01-16,manual_plan_note,agent_42,spreadsheet,sent_to_specialist,2026-01-19,7,N
ACT-02639,ACC-10878,2026-02-12,sms_reminder,agent_08,email,no_reply,2026-02-17,4,N
ACT-02640,ACC-10878,25/02/2026,email_sent,agent_45,legacy_db,sent_to_specialist,2026-03-03,5,N
ACT-02641,ACC-10878,2026-02-10,call_attempt,agent_36,email,no_reply,2026-02-13,10,N
ACT-02642,ACC-10878,2026-02-13,manual_plan_note,agent_15,spreadsheet,left_message,2026-02-20,8,N
ACT-02643,ACC-10879,2026-01-17,call_attempt,agent_35,phone,next_action_unclear,2026-01-22,9,N
ACT-02644,ACC-10879,2026-02-04,status_check,agent_51,phone,next_action_unclear,2026-02-09,4,Y
ACT-02645,ACC-10879,01/02/2026,status_check,agent_27,legacy_db,left_message,2026-02-07,3,N
ACT-02646,ACC-10879,23/01/2026,sms_reminder,agent_30,legacy_db,viewed_status,2026-01-25,4,N
ACT-02647,ACC-10880,2026-02-20,manual_plan_note,agent_03,email,awaiting_review,2026-02-22,6,N
ACT-02648,ACC-10880,2026-02-04,manual_plan_note,agent_50,legacy_db,awaiting_review,2026-02-10,5,N
ACT-02649,ACC-10880,2026-02-13,spreadsheet_reconcile,agent_08,legacy_db,no_reply,,7,N
ACT-02650,ACC-10881,10/02/2026,sms_reminder,agent_57,spreadsheet,left_message,2026-02-10,3,N
ACT-02651,ACC-10881,2026-02-11,status_check,agent_44,legacy_db,next_action_unclear,2026-02-17,5,Y
ACT-02652,ACC-10881,29/01/2026,manual_plan_note,agent_23,email,awaiting_review,2026-02-03,5,N
ACT-02653,ACC-10881,2026-02-05,call_attempt,agent_48,phone,next_action_unclear,2026-02-05,11,N
ACT-02654,ACC-10882,2026-02-08,email_sent,agent_46,phone,sent_to_specialist,2026-02-10,6,N
ACT-02655,ACC-10882,2026-02-10,sms_reminder,agent_44,phone,sent_to_specialist,2026-02-14,3,N
ACT-02656,ACC-10883,2026-02-16,call_attempt,agent_16,spreadsheet,next_action_unclear,2026-02-23,8,N
ACT-02657,ACC-10884,2026-02-15,escalation,agent_33,spreadsheet,awaiting_review,2026-02-16,11,N
ACT-02658,ACC-10884,2026-02-26,status_check,agent_30,email,next_action_unclear,2026-03-03,4,Y
ACT-02659,ACC-10885,2026-01-17,spreadsheet_reconcile,agent_58,phone,viewed_status,2026-01-18,6,Y
ACT-02660,ACC-10885,2026-01-11,spreadsheet_reconcile,agent_55,email,sent_to_specialist,2026-01-17,10,Y
ACT-02661,ACC-10886,28/01/2026,manual_plan_note,agent_08,phone,next_action_unclear,2026-02-04,6,N
ACT-02662,ACC-10887,2026-02-06,manual_plan_note,agent_04,legacy_db,left_message,2026-02-07,9,N
ACT-02663,ACC-10887,2026-01-30,escalation,agent_17,spreadsheet,awaiting_review,,8,N
ACT-02664,ACC-10887,2026-02-05,call_attempt,agent_29,phone,viewed_status,2026-02-09,14,N
ACT-02665,ACC-10887,2026-02-09,escalation,agent_02,spreadsheet,left_message,2026-02-16,10,N
ACT-02666,ACC-10887,2026-02-14,call_attempt,agent_41,email,next_action_unclear,2026-02-19,9,N
ACT-02667,ACC-10888,2026-02-01,sms_reminder,agent_50,spreadsheet,viewed_status,2026-02-05,3,N
ACT-02668,ACC-10888,31/01/2026,email_sent,agent_12,phone,updated_row,2026-02-01,7,N
ACT-02669,ACC-10888,2026-01-29,escalation,agent_27,legacy_db,viewed_status,2026-01-31,11,N
ACT-02670,ACC-10889,18/02/2026,manual_plan_note,agent_38,phone,viewed_status,2026-02-18,6,N
ACT-02671,ACC-10889,2026-02-14,call_attempt,agent_33,email,viewed_status,2026-02-20,10,N
ACT-02672,ACC-10889,2026-02-21,spreadsheet_reconcile,agent_36,phone,updated_row,2026-02-26,12,Y
ACT-02673,ACC-10889,2026-02-09,status_check,agent_01,phone,next_action_unclear,2026-02-12,3,Y
ACT-02674,ACC-10889,27/02/2026,manual_plan_note,agent_04,email,awaiting_review,2026-03-02,5,N
ACT-02675,ACC-10890,2026-01-04,status_check,agent_12,spreadsheet,promise_to_pay,2026-01-07,6,N
ACT-02676,ACC-10890,2026-01-12,call_attempt,agent_16,email,next_action_unclear,2026-01-13,14,N
ACT-02677,ACC-10890,2026-01-05,sms_reminder,agent_43,spreadsheet,awaiting_review,2026-01-12,3,N
ACT-02678,ACC-10890,2026-01-13,status_check,agent_42,phone,next_action_unclear,2026-01-19,6,Y
ACT-02679,ACC-10891,2026-01-28,email_sent,agent_20,spreadsheet,promise_to_pay,2026-01-31,4,N
ACT-02680,ACC-10891,2026-02-04,spreadsheet_reconcile,agent_01,legacy_db,viewed_status,2026-02-08,12,Y
ACT-02681,ACC-10891,2026-01-17,status_check,agent_08,spreadsheet,updated_row,,4,N
ACT-02682,ACC-10891,2026-01-18,manual_plan_note,agent_57,legacy_db,updated_row,2026-01-21,6,N
ACT-02683,ACC-10892,2026-02-18,escalation,agent_43,legacy_db,sent_to_specialist,2026-02-21,10,N
ACT-02684,ACC-10892,2026-02-03,spreadsheet_reconcile,agent_58,email,awaiting_review,2026-02-03,10,Y
ACT-02685,ACC-10892,2026-02-07,status_check,agent_02,phone,no_reply,2026-02-07,5,N
ACT-02686,ACC-10892,2026-01-30,escalation,agent_17,spreadsheet,promise_to_pay,2026-02-03,6,N
ACT-02687,ACC-10893,2026-01-28,escalation,agent_17,email,no_reply,2026-01-30,7,N
ACT-02688,ACC-10894,2026-01-14,sms_reminder,agent_36,phone,awaiting_review,2026-01-17,2,N
ACT-02689,ACC-10894,2026-01-07,spreadsheet_reconcile,agent_48,email,viewed_status,2026-01-10,9,Y
ACT-02690,ACC-10894,2026-01-06,spreadsheet_reconcile,agent_11,legacy_db,awaiting_review,,11,Y
ACT-02691,ACC-10894,2026-01-22,call_attempt,agent_40,spreadsheet,promise_to_pay,2026-01-26,14,N
ACT-02692,ACC-10895,2026-02-07,spreadsheet_reconcile,agent_38,spreadsheet,no_reply,2026-02-13,11,Y
ACT-02693,ACC-10895,2026-02-04,spreadsheet_reconcile,agent_37,legacy_db,no_reply,2026-02-09,7,Y
ACT-02694,ACC-10895,28/01/2026,sms_reminder,agent_49,spreadsheet,promise_to_pay,2026-01-31,2,N
ACT-02695,ACC-10895,2026-01-25,sms_reminder,agent_16,phone,next_action_unclear,2026-01-29,2,N
ACT-02696,ACC-10895,2026-02-07,spreadsheet_reconcile,agent_31,legacy_db,promise_to_pay,2026-02-10,10,N
ACT-02697,ACC-10896,2026-02-23,status_check,agent_08,spreadsheet,viewed_status,2026-03-01,5,N
ACT-02698,ACC-10896,2026-02-26,escalation,agent_30,legacy_db,left_message,2026-03-02,10,N
ACT-02699,ACC-10896,2026-02-15,status_check,agent_17,legacy_db,sent_to_specialist,2026-02-22,4,N
ACT-02700,ACC-10896,2026-03-06,sms_reminder,agent_41,legacy_db,promise_to_pay,2026-03-11,3,N
ACT-02701,ACC-10896,2026-02-27,escalation,agent_35,email,next_action_unclear,2026-03-03,7,N
ACT-02702,ACC-10897,2026-02-21,status_check,agent_48,legacy_db,left_message,2026-02-28,6,Y
ACT-02703,ACC-10897,2026-02-10,call_attempt,agent_48,legacy_db,promise_to_pay,2026-02-14,8,N
ACT-02704,ACC-10897,2026-02-07,escalation,agent_18,legacy_db,viewed_status,2026-02-12,9,N
ACT-02705,ACC-10897,2026-02-17,email_sent,agent_37,email,left_message,2026-02-24,5,N
ACT-02706,ACC-10897,2026-02-19,manual_plan_note,agent_56,phone,no_reply,2026-02-20,6,N
ACT-02707,ACC-10898,2026-02-17,status_check,agent_33,spreadsheet,sent_to_specialist,2026-02-17,5,Y
ACT-02708,ACC-10898,2026-02-18,sms_reminder,agent_17,legacy_db,updated_row,2026-02-18,2,N
ACT-02709,ACC-10898,2026-02-24,status_check,agent_23,email,awaiting_review,2026-03-02,4,N
ACT-02710,ACC-10899,2026-01-20,spreadsheet_reconcile,agent_17,phone,next_action_unclear,2026-01-20,11,Y
ACT-02711,ACC-10899,03/02/2026,spreadsheet_reconcile,agent_08,email,promise_to_pay,2026-02-05,6,Y
ACT-02712,ACC-10899,2026-02-04,status_check,agent_13,phone,next_action_unclear,,5,Y
ACT-02713,ACC-10899,2026-02-09,spreadsheet_reconcile,agent_38,phone,updated_row,,7,N
ACT-02714,ACC-10899,05/02/2026,spreadsheet_reconcile,agent_49,spreadsheet,next_action_unclear,,7,Y
ACT-02715,ACC-10900,2026-02-17,sms_reminder,agent_09,phone,no_reply,2026-02-19,4,N
ACT-02716,ACC-10900,2026-02-11,manual_plan_note,agent_06,email,sent_to_specialist,2026-02-12,7,N
ACT-02717,ACC-10900,2026-02-06,spreadsheet_reconcile,agent_30,email,updated_row,2026-02-11,6,Y
ACT-02718,ACC-10900,2026-02-13,status_check,agent_07,email,updated_row,2026-02-20,5,Y
ACT-02719,ACC-10900,07/02/2026,spreadsheet_reconcile,agent_48,spreadsheet,next_action_unclear,2026-02-12,8,N
ACT-02720,ACC-10901,2026-01-09,email_sent,agent_08,spreadsheet,no_reply,,4,N
ACT-02721,ACC-10901,2026-01-12,manual_plan_note,agent_19,email,no_reply,2026-01-13,9,N
ACT-02722,ACC-10902,2026-01-31,escalation,agent_39,email,promise_to_pay,2026-02-03,7,N
ACT-02723,ACC-10902,2026-01-30,email_sent,agent_08,spreadsheet,awaiting_review,,5,N
ACT-02724,ACC-10902,2026-01-12,email_sent,agent_58,spreadsheet,no_reply,2026-01-16,7,N
ACT-02725,ACC-10902,2026-01-11,status_check,agent_32,spreadsheet,awaiting_review,2026-01-17,3,Y
ACT-02726,ACC-10902,2026-01-21,manual_plan_note,agent_17,legacy_db,no_reply,,6,N
ACT-02727,ACC-10903,2026-02-17,spreadsheet_reconcile,agent_42,legacy_db,next_action_unclear,2026-02-21,12,Y
ACT-02728,ACC-10903,2026-02-28,escalation,agent_55,email,updated_row,2026-03-02,6,N
ACT-02729,ACC-10903,2026-02-11,email_sent,agent_26,email,left_message,2026-02-17,5,N
ACT-02730,ACC-10903,2026-02-28,spreadsheet_reconcile,agent_13,phone,no_reply,2026-03-07,7,N
ACT-02731,ACC-10904,2026-01-09,spreadsheet_reconcile,agent_58,spreadsheet,left_message,,7,Y
ACT-02732,ACC-10905,2026-02-08,email_sent,agent_49,phone,viewed_status,,6,N
ACT-02733,ACC-10905,2026-02-02,escalation,agent_06,phone,viewed_status,2026-02-04,9,N
ACT-02734,ACC-10905,2026-01-29,spreadsheet_reconcile,agent_41,email,promise_to_pay,2026-01-29,7,Y
ACT-02735,ACC-10905,13/02/2026,call_attempt,agent_16,phone,left_message,2026-02-20,8,N
ACT-02736,ACC-10905,2026-01-30,email_sent,agent_04,email,left_message,2026-02-04,7,N
ACT-02737,ACC-10906,2026-02-12,email_sent,agent_46,phone,promise_to_pay,2026-02-18,5,N
ACT-02738,ACC-10906,2026-03-03,escalation,agent_41,spreadsheet,updated_row,2026-03-10,8,N
ACT-02739,ACC-10906,2026-02-12,escalation,agent_53,spreadsheet,sent_to_specialist,2026-02-14,7,N
ACT-02740,ACC-10906,2026-02-15,status_check,agent_39,spreadsheet,awaiting_review,2026-02-21,6,N
ACT-02741,ACC-10907,2026-01-25,escalation,agent_47,legacy_db,next_action_unclear,2026-01-30,6,N
ACT-02742,ACC-10907,2026-02-10,email_sent,agent_03,email,left_message,2026-02-14,7,N
ACT-02743,ACC-10907,2026-01-30,email_sent,agent_27,legacy_db,viewed_status,2026-02-06,4,N
ACT-02744,ACC-10907,2026-02-05,manual_plan_note,agent_19,legacy_db,left_message,2026-02-10,9,N
ACT-02745,ACC-10908,2026-02-20,spreadsheet_reconcile,agent_02,spreadsheet,promise_to_pay,2026-02-24,6,Y
ACT-02746,ACC-10909,2026-01-27,spreadsheet_reconcile,agent_39,legacy_db,sent_to_specialist,2026-01-31,10,Y
ACT-02747,ACC-10909,2026-01-30,manual_plan_note,agent_40,legacy_db,no_reply,,9,N
ACT-02748,ACC-10910,2026-01-30,spreadsheet_reconcile,agent_40,phone,promise_to_pay,2026-02-06,8,Y
ACT-02749,ACC-10910,10/02/2026,sms_reminder,agent_58,email,viewed_status,2026-02-11,4,N
ACT-02750,ACC-10910,2026-01-27,status_check,agent_53,legacy_db,no_reply,2026-01-30,5,Y
ACT-02751,ACC-10911,2026-01-07,manual_plan_note,agent_19,legacy_db,left_message,2026-01-09,7,N
ACT-02752,ACC-10911,25/01/2026,sms_reminder,agent_14,spreadsheet,updated_row,2026-02-01,2,N
ACT-02753,ACC-10911,2026-01-07,status_check,agent_42,phone,promise_to_pay,2026-01-13,6,Y
ACT-02754,ACC-10911,2026-01-19,sms_reminder,agent_32,legacy_db,awaiting_review,,4,N
ACT-02755,ACC-10911,2026-01-14,manual_plan_note,agent_56,spreadsheet,next_action_unclear,2026-01-16,5,N
ACT-02756,ACC-10912,2026-01-22,call_attempt,agent_32,legacy_db,updated_row,2026-01-26,9,N
ACT-02757,ACC-10912,2026-01-28,sms_reminder,agent_04,phone,next_action_unclear,,2,N
ACT-02758,ACC-10912,2026-01-18,escalation,agent_44,spreadsheet,updated_row,2026-01-19,11,N
ACT-02759,ACC-10913,2026-02-10,manual_plan_note,agent_40,phone,awaiting_review,2026-02-17,5,N
ACT-02760,ACC-10913,17/02/2026,escalation,agent_18,spreadsheet,promise_to_pay,2026-02-21,10,N
ACT-02761,ACC-10913,20/02/2026,manual_plan_note,agent_54,legacy_db,sent_to_specialist,2026-02-23,10,N
ACT-02762,ACC-10914,2026-02-09,email_sent,agent_20,spreadsheet,next_action_unclear,2026-02-12,5,N
ACT-02763,ACC-10914,2026-02-13,escalation,agent_51,spreadsheet,viewed_status,2026-02-16,11,N
ACT-02764,ACC-10915,2026-01-29,status_check,agent_44,spreadsheet,left_message,2026-02-02,4,N
ACT-02765,ACC-10915,19/01/2026,spreadsheet_reconcile,agent_46,legacy_db,next_action_unclear,2026-01-24,7,Y
ACT-02766,ACC-10915,2026-01-21,escalation,agent_47,phone,no_reply,2026-01-22,6,N
ACT-02767,ACC-10916,03/01/2026,manual_plan_note,agent_21,phone,left_message,2026-01-08,7,N
ACT-02768,ACC-10916,2026-01-03,status_check,agent_21,spreadsheet,promise_to_pay,2026-01-10,5,Y
ACT-02769,ACC-10916,21/01/2026,call_attempt,agent_06,email,promise_to_pay,2026-01-27,13,N
ACT-02770,ACC-10916,2026-01-21,spreadsheet_reconcile,agent_47,email,sent_to_specialist,2026-01-28,8,N
ACT-02771,ACC-10917,23/01/2026,status_check,agent_30,legacy_db,next_action_unclear,,4,N
ACT-02772,ACC-10917,2026-01-21,sms_reminder,agent_16,email,sent_to_specialist,2026-01-27,4,N
ACT-02773,ACC-10918,2026-02-25,call_attempt,agent_31,email,next_action_unclear,2026-02-26,13,N
ACT-02774,ACC-10918,2026-02-26,sms_reminder,agent_21,phone,awaiting_review,2026-02-26,4,N
ACT-02775,ACC-10918,2026-02-22,call_attempt,agent_47,phone,promise_to_pay,2026-02-26,9,N
ACT-02776,ACC-10919,2026-01-27,status_check,agent_32,spreadsheet,promise_to_pay,2026-01-31,5,Y
ACT-02777,ACC-10920,2026-02-12,status_check,agent_04,spreadsheet,updated_row,2026-02-18,6,N
ACT-02778,ACC-10921,2026-01-05,email_sent,agent_29,phone,sent_to_specialist,2026-01-08,7,N
ACT-02779,ACC-10921,2026-01-15,spreadsheet_reconcile,agent_16,legacy_db,awaiting_review,2026-01-18,10,Y
ACT-02780,ACC-10922,2026-01-19,email_sent,agent_09,phone,viewed_status,2026-01-22,4,N
ACT-02781,ACC-10922,12/01/2026,manual_plan_note,agent_56,phone,sent_to_specialist,2026-01-16,8,N
ACT-02782,ACC-10922,17/01/2026,email_sent,agent_12,spreadsheet,left_message,2026-01-24,5,N
ACT-02783,ACC-10923,2026-02-25,spreadsheet_reconcile,agent_49,legacy_db,promise_to_pay,2026-02-26,7,Y
ACT-02784,ACC-10923,2026-02-28,email_sent,agent_19,email,awaiting_review,2026-03-05,7,N
ACT-02785,ACC-10924,23/01/2026,call_attempt,agent_53,spreadsheet,updated_row,,12,N
ACT-02786,ACC-10924,2026-02-05,call_attempt,agent_48,phone,updated_row,2026-02-06,8,N
ACT-02787,ACC-10924,01/02/2026,email_sent,agent_24,spreadsheet,sent_to_specialist,2026-02-02,6,N
ACT-02788,ACC-10924,2026-01-31,escalation,agent_14,email,left_message,2026-02-02,7,N
ACT-02789,ACC-10925,2026-01-14,spreadsheet_reconcile,agent_52,email,updated_row,,6,N
